Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-09-08,34.3472,34.5005,34.0669,34.339,2120470.9126613
2014-09-09,34.1767,34.3308,33.8883,34.0071,1853413.545353
2014-09-10,33.9228,34.1005,33.6833,33.9228,3577329.5947996
2014-09-11,33.9228,34.2456,33.4547,33.472,4047306.9856222
2014-09-12,33.6924,33.7432,33.2924,33.4204,1928455.8253683
2014-09-15,33.404,33.9228,33.2924,33.8375,1917243.257478
2014-09-16,34.0543,34.5476,33.8375,34.3916,3721960.5840971
2014-09-17,34.4524,34.6084,34.2792,34.4352,1474004.4615359
2014-09-18,34.2873,34.583,33.9155,33.9672,1374628.4062457
2014-09-19,34.1749,34.6166,33.9935,34.6166,3457724.8276878
2014-09-22,34.5558,34.5912,34.106,34.1576,1764074.6624008
2014-09-23,34.2266,34.2873,33.2054,33.2127,3063482.1637912
2014-09-24,33.3514,33.7422,33.014,33.014,2077356.1688669
2014-09-25,33.3604,33.6988,33.0485,33.0485,1600568.981674
2014-09-26,33.0485,33.8375,33.0222,33.6734,2309300.5236404
2014-09-29,33.794,34.3136,33.6471,34.2965,2473197.6353439
2014-09-30,34.3399,34.7553,34.3399,34.3653,4956047.627784
2014-10-01,34.3653,34.6166,33.8802,33.9236,2588702.8521149
2014-10-02,33.794,33.8638,33.2825,33.3604,2728750.2398075
2014-10-03,33.5681,33.7069,33.404,33.404,1446273.5064331
2014-10-06,33.4648,33.5944,33.014,33.014,2042527.6329292
2014-10-07,33.1001,33.3514,32.7374,33.0058,2623356.0710799
2014-10-08,32.771,33.179,32.5025,32.5025,2965665.2166726
2014-10-09,32.7973,32.9279,31.6364,31.6799,4002578.0025327
2014-10-10,31.5321,31.7924,31.289,31.4115,5047672.247115
2014-10-13,31.5411,31.7316,30.9082,31.1947,3120775.5299183
2014-10-14,31.221,31.4369,30.8138,31.3245,2388973.8180268
2014-10-15,31.4115,31.5411,30.0937,31.1856,5279096.164083
2014-10-16,31.5411,31.5411,30.8138,31.4115,3411879.9906594
2014-10-17,31.4369,31.7144,31.2637,31.7054,3936258.568872
2014-10-20,31.7225,31.7661,31.221,31.221,1678040.3389891
2014-10-21,31.1947,32.148,31.056,32.0609,3889929.6805797
2014-10-22,32.2341,32.3475,31.757,31.9312,2483119.0323226
2014-10-23,31.7144,31.9403,31.4804,31.7144,3452302.1303838
2014-10-24,31.5847,31.8704,31.5665,31.7144,2637973.5371554
2014-10-27,32.0609,32.2604,31.9312,32.0609,4584690.9958601
2014-10-28,32.0953,32.4771,32.0862,32.4771,2092017.7398411
2014-10-29,32.5805,32.5805,31.9312,32.148,2159395.6910723
2014-10-30,32.079,32.4934,31.8876,32.3383,5182335.52929
2014-10-31,32.5805,32.6676,32.4245,32.4508,2425590.8076096
2014-11-03,32.4934,32.6585,32.3819,32.6413,1114197.7999779
2014-11-04,32.4418,32.858,32.2776,32.39,2019146.5234678
2014-11-05,32.4934,32.9968,32.1307,32.5986,4717784.1436389
2014-11-06,32.5379,32.7284,31.9919,32.156,1991591.9879602
2014-11-07,32.1307,32.2431,31.4804,31.4804,3170424.4144657
2014-11-10,31.4632,31.7661,31.3245,31.4541,1074554.1117169
2014-11-12,31.4541,31.7144,31.0215,31.2818,1796570.0491934
2014-11-13,31.4459,31.8704,31.367,31.4541,2327615.0828554
2014-11-14,31.4804,32.4771,31.221,32.4082,3151879.4071546
2014-11-17,32.2341,32.615,32.0346,32.2694,2866096.2024503
2014-11-18,32.2694,32.8671,32.2086,32.624,1829574.8475668
2014-11-19,32.5116,32.615,32.1905,32.3637,1178797.1425865
2014-11-20,32.0255,32.0255,31.2818,31.7498,3326101.4756606
2014-11-21,31.5847,32.1044,31.5665,31.9738,2486134.7047761
2014-11-24,32.0346,32.3728,31.8096,32.1307,1952164.4137031
2014-11-25,32.0609,32.3121,31.6881,31.7924,2377643.2695323
2014-11-26,32.0182,32.148,31.7751,32.148,2076318.6011233
2014-11-27,32.0609,32.39,31.9738,32.39,1086997.2062829
2014-11-28,32.39,32.5379,32.1125,32.5379,1357208.0738533
2014-12-01,32.3212,32.624,32.2513,32.624,2383524.6577835
2014-12-02,32.6676,33.2653,32.4853,33.0576,3170287.6892795
2014-12-03,33.1001,33.3179,32.858,33.014,2007753.1254926
2014-12-04,33.1447,33.3442,32.5986,32.5986,2348402.824269
2014-12-05,32.78,33.0485,32.4418,32.6676,1259482.6443997
2014-12-08,32.7111,32.9614,32.5116,32.5805,903345.51041954
2014-12-09,32.3991,32.6676,32.0091,32.6068,3096419.702194
2014-12-10,32.3475,32.4336,31.9828,32.0182,1674466.7395661
2014-12-11,32.0182,32.39,31.7316,31.9312,1546780.8523768
2014-12-12,32.0436,32.0609,31.4632,31.5503,1715618.8153652
2014-12-15,31.5503,31.7924,31.1947,31.2374,2114093.3442989
2014-12-16,31.2374,31.3153,30.3368,30.666,6406458.1737219
2014-12-17,30.666,31.1947,30.6052,30.9253,2578021.7482548
2014-12-18,31.1947,31.6019,30.8828,31.0215,2972758.3870176
2014-12-19,31.1856,31.1856,30.4238,30.6052,5930087.7778224
2014-12-22,30.6306,30.7957,30.4665,30.6751,1999335.705562
2014-12-23,30.6569,30.744,30.4755,30.6569,2964334.3513522
2014-12-29,30.6832,30.7875,30.3277,30.501,2031817.860885
2014-12-30,30.9344,31.1077,30.3621,30.9861,2252159.3194141
2015-01-02,30.9952,31.0823,30.5444,30.9598,1119155.1905999
2015-01-05,30.9779,31.0215,30.3884,30.3884,1769546.9777159
2015-01-07,30.588,31.0732,30.4311,30.501,2830946.8033741
2015-01-08,30.7603,31.7054,30.7603,31.6962,4644810.383376
2015-01-09,31.7661,31.7833,31.1511,31.3245,1442932.5603512
2015-01-12,31.2818,31.5665,30.899,31.3508,1307586.7548676
2015-01-13,31.1947,32.1996,31.1947,31.9738,2519291.6650503
2015-01-14,31.757,31.8876,31.3761,31.5058,2061249.0598354
2015-01-15,31.7316,31.8014,28.6816,29.4525,26629669.011914
2015-01-16,29.4616,29.4616,28.2391,28.5945,16566352.392549
2015-01-19,28.95,29.3917,28.6726,28.6907,5388167.5787457
2015-01-20,28.9156,29.0807,27.8672,27.8672,6896891.4165948
2015-01-21,27.9452,28.7424,27.5117,28.7424,5690399.705447
2015-01-22,28.7252,29.3745,28.7161,28.8984,3384142.4198218
2015-01-23,29.1142,29.2358,28.5945,28.5945,2725901.0633469
2015-01-26,28.4912,28.4912,27.6586,28.0749,4696360.1890605
2015-01-27,28.162,28.7515,27.9017,28.1094,4717106.0308203
2015-01-28,28.1357,29.8688,28.1184,29.5568,12562015.707178
2015-01-29,29.4616,29.9296,29.2621,29.7209,3768102.0265697
2015-01-30,29.7209,29.9114,29.6085,29.7564,2639017.7206338
2015-02-02,29.8951,30.042,29.3309,29.7472,2370255.698988
2015-02-03,29.8951,29.8951,28.9845,29.1587,4640743.9117092
2015-02-04,29.2448,29.418,28.8548,29.3835,5302229.1834889
2015-02-05,29.4525,29.5913,29.0716,29.2448,4473277.6110727
2015-02-06,29.253,29.4099,28.8113,28.95,3688600.7412886
2015-02-09,28.95,29.0979,28.5257,28.8548,3064117.2743335
2015-02-10,28.9592,29.0108,28.5601,28.5945,2799808.7448412
2015-02-11,28.9066,28.9066,28.0749,28.0749,4079407.6335708
2015-02-12,28.2391,28.7333,28.162,28.1873,3652134.810984
2015-02-13,28.2654,28.4821,28.162,28.3778,2414857.8804935
2015-02-16,28.4739,28.95,28.4739,28.8548,2903601.9057434
2015-02-17,28.7678,28.9329,28.6036,28.6463,1786973.9258432
2015-02-18,28.8113,28.8984,28.2917,28.2917,1962457.394454
2015-02-19,28.4222,28.5864,28.0322,28.2835,3542441.5172487
2015-02-20,28.2654,28.4476,28.0141,28.0749,1479906.799614
2015-02-23,28.3007,28.5338,28.162,28.4304,2360319.9679172
2015-02-24,28.5002,28.8812,28.2654,28.8812,2981858.3302567
2015-02-25,28.8812,29.0199,28.3778,28.4558,1589763.2814749
2015-02-26,28.2481,28.4649,28.1448,28.2481,4067648.1649357
2015-02-27,28.2481,28.2917,28.0232,28.2481,3753452.5844426
2015-03-02,28.2654,28.3007,27.9189,28.1964,1990430.9265
2015-03-03,28.2391,28.2481,27.5643,27.9017,3431450.4368669
2015-03-04,27.8155,28.9673,27.4772,28.863,9221026.6229371
2015-03-05,28.863,29.886,28.863,29.7645,11425462.236635
2015-03-06,29.8779,29.886,29.3309,29.4525,5237002.4486952
2015-03-09,29.4099,29.7038,29.175,29.4616,2804421.0146303
2015-03-10,29.4435,29.7209,29.1922,29.3046,3713656.7342808
2015-03-11,29.2793,29.6602,29.1142,29.6339,3862183.2887623
2015-03-12,29.652,29.8951,29.3835,29.8951,3394567.715269
2015-03-13,29.6693,29.9468,29.5224,29.6783,3419076.8075165
2015-03-16,29.8951,30.1464,29.7645,30.1464,3766116.2035025
2015-03-17,30.1554,30.3105,30.0593,30.198,2211676.535454
2015-03-18,30.1554,30.4846,30.1281,30.1554,2870421.7903974
2015-03-19,30.3013,30.8047,30.2851,30.8047,3379430.9140105
2015-03-20,30.7603,31.1077,30.7531,30.9779,6457574.648776
2015-03-23,30.9779,31.0378,30.4574,30.7005,2278464.5836641
2015-03-24,30.5444,30.6306,29.886,30.198,4263253.3909887
2015-03-25,30.198,30.4147,29.3835,29.5043,5391156.78826
2015-03-26,29.3835,29.4353,29.0281,29.0889,3564705.6701487
2015-03-27,29.2013,29.6176,29.1324,29.1324,3477500.3616746
2015-03-30,29.1922,29.5043,29.0716,29.0716,2485573.4699393
2015-03-31,29.2276,29.5649,29.1659,29.4616,2604757.0352679
2015-04-01,29.2013,29.4271,29.1587,29.3492,3339219.3751778
2015-04-02,29.3492,29.5568,29.0889,29.4525,5016343.4348949
2015-04-07,29.7645,29.8516,29.4698,29.6266,2798322.4097526
2015-04-08,29.5487,29.8516,29.4616,29.6176,2563155.0895013
2015-04-09,29.5133,29.8253,29.418,29.6339,2562438.3848963
2015-04-10,29.6339,29.7726,29.3745,29.4525,2107755.4703453
2015-04-13,29.4961,29.7038,29.4099,29.7038,1435714.7936672
2015-04-14,29.6003,29.8253,29.4435,29.574,1683954.8059144
2015-04-15,29.418,30.7177,29.418,30.7177,4105329.1852014
2015-04-16,30.7086,31.3851,30.6306,31.3072,6194003.7737156
2015-04-17,31.1947,31.7144,31.1511,31.1947,5051249.1544054
2015-04-20,31.1077,31.6446,30.8047,31.6446,4034378.7371697
2015-04-21,31.6962,31.835,31.1947,31.4369,2569071.7616716
2015-04-22,31.4024,31.5847,31.0823,31.4115,1428116.6222312
2015-04-23,31.5847,31.5847,31.1168,31.2029,2934968.2071275
2015-04-24,31.1947,31.3072,31.056,31.134,1802780.0189405
2015-04-27,31.0215,31.5149,30.7603,30.9779,4606283.6516764
2015-04-28,30.9172,31.367,30.9172,31.367,3504283.0614538
2015-04-29,31.3245,31.3508,31.0215,31.2982,1587732.2508864
2015-04-30,31.1947,31.4369,31.0042,31.2818,2110731.44839
2015-05-04,31.2818,31.8795,31.0823,31.7054,3926759.4762991
2015-05-05,31.6273,31.9483,31.221,31.6019,2253052.4436143
2015-05-06,31.5411,32.2776,31.4115,32.2776,6553712.3018738
2015-05-07,32.2341,32.5288,31.757,32.2949,2871845.2760052
2015-05-08,32.2949,32.7455,32.1823,32.6676,3978798.8463599
2015-05-11,32.3383,32.5288,32.1905,32.2776,2338044.7887925
2015-05-12,32.2776,32.5805,31.8014,32.5805,2405731.4743151
2015-05-13,32.0346,32.0346,30.6751,30.899,9960415.4800399
2015-05-14,30.8909,31.0215,30.2325,30.7603,4753599.5266866
2015-05-15,30.8909,31.1077,30.3794,30.501,2019730.9133766
2015-05-18,30.666,30.8909,30.3621,30.6751,1785284.7082202
2015-05-19,30.7086,30.9779,30.3712,30.3712,1570960.260506
2015-05-20,30.3712,30.6306,30.207,30.5363,2663987.7090735
2015-05-21,30.501,31.0215,30.4147,30.9779,3857211.5640483
2015-05-22,30.9253,31.1511,30.6306,30.8909,4075971.8619564
2015-05-25,30.4147,30.4147,29.3138,29.4616,4606465.5843838
2015-05-26,29.3138,29.6693,28.5945,28.6463,6977086.2514091
2015-05-27,28.7161,28.8367,28.2654,28.5945,10313457.552749
2015-05-28,28.7941,28.8984,28.4476,28.4476,2701082.1341855
2015-05-29,28.552,28.8548,28.317,28.317,4225186.4528588
2015-06-01,28.3261,28.7333,28.0749,28.6816,3214974.7727151
2015-06-02,28.5945,28.7678,28.3615,28.5945,1963102.4285985
2015-06-03,28.5945,28.5945,28.1783,28.2917,2857029.3378853
2015-06-05,28.3261,28.3687,27.7801,28.0577,2549969.9300135
2015-06-08,28.0486,28.6127,27.9543,28.1528,1905326.1138299
2015-06-09,28.2917,28.6381,28.0232,28.1265,2812283.8154589
2015-06-10,28.0749,29.1659,28.0577,29.0362,4321619.6087784
2015-06-11,28.8548,28.9156,28.6381,28.7424,2142265.3483894
2015-06-12,28.7596,28.8204,28.2744,28.3687,2223587.0633673
2015-06-15,28.3687,28.5864,28.0577,28.0749,2187116.7225729
2015-06-16,28.0749,28.1528,27.5553,27.6414,5958323.7340161
2015-06-17,27.7285,27.771,26.6192,26.9576,6606278.725475
2015-06-18,26.8269,27.1571,26.671,26.8614,5274977.8691602
2015-06-19,27.2087,27.3122,26.8269,26.8269,4213826.1335576
2015-06-22,27.1217,27.6504,27.1217,27.5715,2581190.6852316
2015-06-23,27.6849,27.8581,27.3122,27.3901,1716250.6180401
2015-06-24,27.4945,27.771,27.1127,27.7285,3037121.7684178
2015-06-25,27.6414,28.2136,27.538,27.9361,3697098.6526594
2015-06-26,27.8844,28.0486,27.148,27.295,3950133.9700256
2015-06-29,25.9953,27.0183,25.1282,26.6447,3771388.9441507
2015-06-30,26.5585,27.1824,26.4288,26.9657,3421767.2063416
2015-07-01,27.0092,27.5117,26.602,26.6365,2562912.5125581
2015-07-02,26.6447,26.8188,25.9609,26.212,6697632.0996786
2015-07-03,26.281,26.4542,25.8565,25.9953,1544376.0327713
2015-07-06,25.8647,26.4452,25.6924,26.1685,1979915.2160103
2015-07-07,26.4025,26.4896,25.3885,25.6743,3747583.3250386
2015-07-08,25.5962,25.9699,25.1374,25.9091,4377993.3877661
2015-07-09,25.9091,26.3073,25.6316,26.2991,2761462.8432266
2015-07-10,26.4542,27.0355,26.4378,26.8796,3894970.8705093
2015-07-13,26.8796,27.1824,26.3073,26.7226,2033077.0557449
2015-07-14,26.7145,26.7752,26.0824,26.5413,1367004.874493
2015-07-15,26.671,26.8705,26.2991,26.8705,1444752.990048
2015-07-16,26.9657,27.2777,26.7581,27.139,2646218.9479808
2015-07-17,27.139,27.226,26.6102,26.7752,1313297.2366361
2015-07-20,26.602,26.6891,25.8828,25.9091,1472094.7194191
2015-07-21,25.9953,26.203,25.3804,26.0298,1738482.7948885
2015-07-22,25.978,26.0035,24.9641,24.9641,3462122.0860953
2015-07-23,25.1282,25.5274,24.7736,25.5274,2895296.9533047
2015-07-24,25.4148,25.5962,24.8435,24.8435,3516892.6520126
2015-07-27,24.7736,24.8952,24.3573,24.6694,2710973.7603575
2015-07-28,24.6957,25.1808,24.5478,25.1282,3931240.5340143
2015-07-29,25.189,26.281,25.0857,25.1029,5692564.1533542
2015-07-30,25.2153,25.4493,24.6694,25.0339,2412268.9229356
2015-07-31,25.0249,25.5354,24.9206,25.3187,2554528.1713016
2015-08-03,25.2498,25.8221,25.1545,25.735,1436176.7924818
2015-08-04,25.7269,25.8919,25.3115,25.3115,1836975.6495808
2015-08-05,25.3804,25.813,25.3804,25.813,1392643.0521491
2015-08-06,24.9124,24.956,22.9018,23.9239,13039091.781458
2015-08-07,24.0019,24.2975,23.3951,23.3951,2337957.6816174
2015-08-10,23.5693,24.566,23.5693,24.4354,2585285.8250826
2015-08-11,24.3493,24.8253,24.1062,24.3402,3255657.1313422
2015-08-12,24.254,24.2794,23.8468,24.2449,1721173.8273655
2015-08-13,24.3148,25.0857,24.3148,24.9124,4712153.0506882
2015-08-14,24.8689,24.9732,24.176,24.2186,2717367.868057
2015-08-17,24.2186,24.5215,23.7861,24.176,1394176.8000039
2015-08-18,24.176,24.5143,24.0019,24.0109,1850836.7166423
2015-08-19,24.4354,25.0503,24.02,24.8253,5627834.7012942
2015-08-20,24.6957,25.0421,24.4354,24.9124,3355495.1854471
2015-08-21,24.3918,25.3115,24.323,24.799,3264680.993631
2015-08-24,24.0019,24.5215,22.9271,23.5693,4894846.5676257
2015-08-25,23.5693,24.5741,23.5258,23.9856,4037914.8474287
2015-08-26,23.8722,24.4789,23.8722,24.3836,2586625.5113828
2015-08-27,24.3918,25.0857,24.3918,24.9986,4299753.5025898
2015-08-28,25.1201,25.648,24.8689,25.58,5104191.5722686
2015-08-31,25.5446,25.7704,25.2589,25.7704,3699993.0366413
2015-09-01,25.4929,25.6144,24.8689,24.956,2489628.9153813
2015-09-02,25.0421,25.2498,24.9124,24.9124,2234071.9004278
2015-09-03,25.0947,25.9699,25.0766,25.9173,4032634.3884233
2015-09-04,25.8647,25.9953,25.345,25.4838,4395084.0360401
2015-09-07,25.5881,25.7178,25.2063,25.2761,1740230.4515023
2015-09-08,25.2416,25.4756,24.7828,25.1727,2858595.0617917
2015-09-09,25.4575,25.5627,24.8253,24.8253,2507846.443819
2015-09-10,24.7909,25.5962,24.7565,25.5962,4265914.0190071
2015-09-11,25.6053,26.515,25.4756,26.047,3780564.9683401
2015-09-14,25.4929,25.813,24.9823,25.5962,3756528.901132
2015-09-15,25.6924,26.125,25.6225,25.735,2851758.8024821
2015-09-16,25.9091,26.1513,25.7532,26.0388,1709209.2709512
2015-09-17,25.8311,26.4633,25.813,26.4288,2559864.864053
2015-09-18,26.3245,26.6891,25.8311,26.1341,6669722.5197358
2015-09-21,25.9609,26.2991,25.8221,25.9609,1960548.7549596
2015-09-22,25.9953,26.2465,25.2244,25.3713,1945308.307189
2015-09-23,25.2852,26.047,25.0594,25.2852,1760237.5362077
2015-09-24,25.3369,25.735,24.7047,24.956,3082432.936171
2015-09-25,25.1637,25.5354,25.0339,25.1727,1180151.1629788
2015-09-28,25.1637,25.345,24.5741,24.7474,1751029.5359666
2015-09-29,24.4789,25.0339,24.1851,24.8172,2644196.7383721
2015-09-30,25.1282,25.6407,24.7129,25.5019,2857244.3492668
2015-10-01,25.648,25.648,24.9206,25.3541,3263171.5034705
2015-10-02,25.3804,25.4239,24.9641,25.1981,3882640.2434351
2015-10-05,25.2589,26.2383,25.2498,25.9091,3580120.3322694
2015-10-06,25.9091,26.3934,25.8221,26.0298,3141126.6328341
2015-10-07,26.203,26.6365,26.1341,26.515,3337997.6694818
2015-10-08,26.4978,27.3385,26.3934,27.1217,5949866.6196766
2015-10-09,27.1298,27.3556,27.0873,27.1217,5015023.5957992
2015-10-12,27.1045,27.1652,26.7671,26.9485,2343394.7130135
2015-10-13,26.9059,27.0437,26.3599,26.8442,2151647.5629806
2015-10-14,26.5767,27.235,26.3772,26.9059,2669950.6913874
2015-10-15,26.992,27.1824,26.602,26.6365,2482583.1578025
2015-10-16,26.8006,26.992,25.9953,26.1341,3204431.4966637
2015-10-19,26.0298,26.4805,25.6661,25.9091,3029768.3791701
2015-10-20,25.7178,26.2465,25.7178,26.125,4170072.9713535
2015-10-21,26.2465,26.8188,26.0298,26.6891,4026123.4027421
2015-10-22,26.671,26.9394,26.125,26.2547,3928971.3369725
2015-10-23,26.2638,26.7318,25.8048,26.0824,4236966.8713207
2015-10-26,25.5537,25.9346,25.1029,25.5354,8217489.1166001
2015-10-27,25.4411,25.978,25.1282,25.9091,6269127.6477936
2015-10-28,25.7867,25.8919,25.4148,25.6833,2426720.9956406
2015-10-29,25.2326,25.7867,25.0421,25.1727,5217522.4175302
2015-10-30,25.189,25.189,24.3665,24.8172,4442889.3358189
2015-11-02,24.8344,25.1808,24.6267,25.1201,1667129.8896554
2015-11-03,25.2326,25.2852,24.6866,24.7129,2815922.4696075
2015-11-04,24.6957,25.0249,24.3756,24.644,4085582.3193988
2015-11-05,24.4091,24.6694,24.4091,24.488,1473470.7922608
2015-11-06,24.4444,24.7211,24.1325,24.566,2896718.2336676
2015-11-09,24.6086,24.6957,23.7425,23.9157,3222163.8712149
2015-11-10,23.9157,24.1588,23.4822,23.9593,3581851.4495462
2015-11-12,23.8558,24.2885,23.6563,24.1851,2644268.4088326
2015-11-13,23.9856,24.2449,23.7243,23.7598,2170153.9785052
2015-11-16,23.6563,23.7861,23.3262,23.5693,2573742.4704515
2015-11-17,23.4913,24.0889,23.4913,23.8894,1987714.0647356
2015-11-18,23.7861,24.4181,23.699,24.4181,2590666.6227327
2015-11-19,24.5995,24.6176,24.098,24.098,1364049.8462753
2015-11-20,24.1669,24.4699,24.0889,24.1588,966569.88280894
2015-11-23,24.0717,24.0717,23.2137,23.8722,2402376.194141
2015-11-24,23.8894,23.8985,23.1013,23.1013,1944618.0655232
2015-11-25,23.1104,23.6037,23.0922,23.3343,2069716.0977771
2015-11-26,23.3262,23.5258,22.9363,23.3951,1566673.2643454
2015-11-27,23.3008,23.6037,23.0142,23.0233,1766229.1867058
2015-11-30,22.997,23.5085,22.8936,23.3525,5688516.4262694
2015-12-01,23.3262,23.63,23.2745,23.5693,2744785.6783785
2015-12-02,23.5085,23.6817,22.5371,22.7113,4194299.7922489
2015-12-03,22.7721,23.1358,22.1137,22.1137,4897155.4590764
2015-12-04,21.9749,22.373,21.2647,22.373,8456847.5048572
2015-12-07,22.373,22.9797,22.0692,22.7023,6061803.750137
2015-12-08,22.6678,23.0142,22.1046,22.4773,5185315.9178245
2015-12-09,22.5644,22.5979,21.4642,21.7582,5623839.900088
2015-12-10,22.0093,22.6941,21.8452,22.3295,5256044.73874
2015-12-11,22.7458,22.9018,21.6801,22.0266,4434292.1884258
2015-12-14,22.0529,22.373,21.6629,22.0003,2941824.3136415
2015-12-15,22.1137,22.4683,22.0266,22.373,2305010.2196124
2015-12-16,22.373,22.9534,22.1309,22.7721,3245629.8826065
2015-12-17,22.7893,23.9593,22.7893,23.3951,3458307.0123516
2015-12-18,23.153,23.8295,23.153,23.6645,6135013.4716083
2015-12-21,23.4913,23.9157,23.4568,23.7769,1497663.4318596
2015-12-22,23.6645,23.8023,23.4042,23.7769,1853896.4939946
2015-12-23,23.7688,23.7688,23.4822,23.5339,951817.89679223
2015-12-28,23.5339,23.7335,23.4214,23.7335,1070901.1234761
2015-12-29,23.7243,24.0889,23.6817,23.9502,1761169.2521942
2015-12-30,23.8295,24.0717,23.4568,23.6817,1229673.2459423
2016-01-04,23.0496,23.1267,22.5291,22.9797,2578994.2612728
2016-01-05,23.1358,23.1358,22.3649,22.676,1855067.4790569
2016-01-07,21.8788,22.4683,21.7845,22.2614,3154569.8059797
2016-01-08,22.2687,22.3467,21.5758,21.7064,5323797.5816107
2016-01-11,21.6629,21.7491,20.658,20.7097,4957855.9286336
2016-01-12,20.8911,21.516,20.8394,21.4897,3296415.5709197
2016-01-13,21.5242,21.7237,21.3255,21.6366,4472804.5860333
2016-01-14,21.3853,21.6629,21.0126,21.6629,4827262.4259928
2016-01-15,21.4806,21.6547,20.6925,20.7615,5008618.461875
2016-01-18,20.3633,20.4748,19.4963,19.6087,5258504.689469
2016-01-19,19.9298,20.3025,19.5053,19.5053,3662353.9160295
2016-01-20,19.4872,20.1293,19.0029,19.7738,4608327.9137344
2016-01-21,19.9906,20.2327,19.548,20.0159,3509878.8704854
2016-01-22,20.2762,20.8829,20.034,20.7007,2614070.887266
2016-01-25,20.736,20.8485,20.1293,20.259,2012044.5321431
2016-01-26,19.9643,20.4231,19.8082,20.0159,2215566.5875256
2016-01-27,19.8427,20.3977,19.7738,20.3633,2078789.578077
2016-01-28,20.3896,21.272,20.3633,21.0035,4684726.419387
2016-01-29,21.2294,21.359,20.8221,21.359,4440818.6108216
2016-02-01,21.3853,21.5242,21.0217,21.5242,1787659.7570191
2016-02-02,21.4642,21.4642,20.2417,20.2417,3709711.5510857
2016-02-03,20.3452,20.6834,20.0422,20.2508,1983090.7687219
2016-02-04,20.6399,21.0217,20.4675,21.0217,3061838.1536895
2016-02-05,21.0217,21.272,20.7442,20.9355,1510007.2904033
2016-02-08,20.9355,21.0035,20.3715,20.6226,1674248.4203172
2016-02-09,20.4149,20.5881,20.0603,20.5365,2157327.1713199
2016-02-10,20.5447,20.9519,20.4412,20.5538,2346892.2314861
2016-02-11,20.6136,21.0126,20.268,20.7878,2231323.0626119
2016-02-12,20.6671,21.5495,20.6399,21.3509,3856546.6826993
2016-02-15,21.594,21.827,21.3772,21.7237,1841444.5784488
2016-02-16,21.8189,21.8189,21.2557,21.4716,1933413.2159903
2016-02-17,21.4642,22.2433,21.3945,22.2433,6245647.30231
2016-02-18,22.1046,22.6678,21.8878,22.1654,3547395.6000032
2016-02-19,21.9396,22.0003,21.5414,21.7582,2342267.8328499
2016-02-22,21.9232,22.3558,21.9232,21.9232,1878894.047996
2016-02-23,21.6711,22.0873,21.5586,21.6366,2195433.8038588
2016-02-24,21.6629,21.7754,20.9873,21.0652,4154789.5213066
2016-02-25,21.2294,21.4979,21.0126,21.4979,1982758.8793586
2016-02-26,21.6629,21.7491,21.4026,21.5414,2032644.827737
2016-02-29,21.3772,21.4806,20.9174,21.1686,3784664.518681
2016-03-01,21.3074,21.5332,20.9963,21.5332,2165611.1739317
2016-03-02,21.6193,21.8189,21.2557,21.7754,1803416.2321053
2016-03-03,21.7491,22.1744,21.5849,22.1744,2862504.9610678
2016-03-04,22.1825,22.4855,21.9658,22.3467,1535752.4224389
2016-03-07,22.3467,22.5291,21.9749,22.5291,1852588.783746
2016-03-08,22.3041,22.607,22.208,22.2433,1505949.6397163
2016-03-09,22.3912,22.5979,22.0964,22.5979,1733794.444149
2016-03-10,22.5979,23.0922,22.4338,22.8755,2559936.5345135
2016-03-11,22.9797,23.9593,22.9453,23.6817,3148250.6766082
2016-03-14,23.7425,24.0799,23.3697,23.5946,2458133.6071684
2016-03-15,23.4477,23.6209,23.2573,23.5339,1327161.611565
2016-03-16,23.6119,24.0545,23.1267,23.3697,2557275.9064951
2016-03-17,23.465,23.6908,22.9716,23.5693,2987792.6443865
2016-03-18,23.3951,23.7769,23.231,23.7506,4793184.7759567
2016-03-21,23.4477,23.7506,23.1439,23.4995,1907239.1638141
2016-03-22,23.2047,23.4913,23.0323,23.4913,2731779.1437307
2016-03-23,23.4132,23.6037,22.6505,22.8147,2291306.827564
2016-03-24,22.8237,22.8237,22.3214,22.7458,2050311.04494
2016-03-29,22.7721,23.1185,22.5463,22.8147,1620920.0845898
2016-03-30,23.0922,23.7243,22.8936,23.7243,2069996.1638843
2016-03-31,23.7335,24.0889,23.3616,24.0889,3489977.6375371
2016-04-01,23.9157,23.9502,23.465,23.7598,1965625.2288082
2016-04-04,23.5865,23.8722,23.5784,23.7861,1297870.4456682
2016-04-05,23.5258,23.708,22.9199,22.9199,1777588.4033845
2016-04-06,23.1267,23.3008,22.6505,22.841,1403436.623501
2016-04-07,23.0233,23.2573,22.4946,22.763,2595735.3782241
2016-04-08,22.9453,23.3008,22.373,23.3008,2393406.3603533
2016-04-11,23.1358,23.3525,22.7549,22.7893,1071452.4347108
2016-04-12,22.7893,22.8936,22.1137,22.3993,2583655.0464505
2016-04-13,22.616,22.841,22.4855,22.763,3006086.2537745
2016-04-14,22.6242,22.9108,22.5371,22.8147,2254542.0865703
2016-04-15,22.8591,23.0922,22.3993,22.5726,2312463.9475048
2016-04-18,22.4855,22.6678,22.373,22.5817,1558992.3962243
2016-04-19,22.5291,22.9199,22.4946,22.7721,1923020.9992171
2016-04-20,22.8755,22.8755,22.1744,22.3132,4163006.2639478
2016-04-21,22.3993,22.4338,21.7754,21.9232,3115207.2864483
2016-04-22,21.827,22.1309,21.6284,22.1309,1690604.7220267
